date,state,parlimen,dun,sex,age,ethnicity,population
2023-01-01,Sarawak,P.197 Kota Samarahan,N.16 Muara Tuang,female,overall,overall,35.9
2023-01-01,Sarawak,P.197 Kota Samarahan,N.16 Muara Tuang,male,overall,overall,30.4
2024-01-01,Sarawak,P.197 Kota Samarahan,N.16 Muara Tuang,both,overall,overall,66.7
2024-01-01,Sarawak,P.197 Kota Samarahan,N.16 Muara Tuang,both,citizen,overall,66.3
2024-01-01,Sarawak,P.197 Kota Samarahan,N.16 Muara Tuang,both,noncitizen,overall,0.5
2024-01-01,Sarawak,P.197 Kota Samarahan,N.16 Muara Tuang,female,overall,overall,36.2
2024-01-01,Sarawak,P.197 Kota Samarahan,N.16 Muara Tuang,male,overall,overall,30.5
2020-01-01,Sarawak,P.197 Kota Samarahan,N.17 Stakan,both,overall,overall,73.5
2020-01-01,Sarawak,P.197 Kota Samarahan,N.17 Stakan,both,overall,citizen,72.8
2020-01-01,Sarawak,P.197 Kota Samarahan,N.17 Stakan,both,overall,noncitizen,0.7
2020-01-01,Sarawak,P.197 Kota Samarahan,N.17 Stakan,female,overall,overall,36.1
2020-01-01,Sarawak,P.197 Kota Samarahan,N.17 Stakan,male,overall,overall,37.4
2021-01-01,Sarawak,P.197 Kota Samarahan,N.17 Stakan,both,overall,overall,73.8
2021-01-01,Sarawak,P.197 Kota Samarahan,N.17 Stakan,both,citizen,overall,73.2
2021-01-01,Sarawak,P.197 Kota Samarahan,N.17 Stakan,both,noncitizen,overall,0.6
2021-01-01,Sarawak,P.197 Kota Samarahan,N.17 Stakan,female,overall,overall,36.3
2021-01-01,Sarawak,P.197 Kota Samarahan,N.17 Stakan,male,overall,overall,37.5
2022-01-01,Sarawak,P.197 Kota Samarahan,N.17 Stakan,both,overall,overall,74.1
2022-01-01,Sarawak,P.197 Kota Samarahan,N.17 Stakan,both,citizen,overall,73.4
2022-01-01,Sarawak,P.197 Kota Samarahan,N.17 Stakan,both,noncitizen,overall,0.6
2022-01-01,Sarawak,P.197 Kota Samarahan,N.17 Stakan,female,overall,overall,36.5
2022-01-01,Sarawak,P.197 Kota Samarahan,N.17 Stakan,male,overall,overall,37.6
2023-01-01,Sarawak,P.197 Kota Samarahan,N.17 Stakan,both,overall,overall,74.9
2023-01-01,Sarawak,P.197 Kota Samarahan,N.17 Stakan,both,citizen,overall,74.2
2023-01-01,Sarawak,P.197 Kota Samarahan,N.17 Stakan,both,noncitizen,overall,0.7
2023-01-01,Sarawak,P.197 Kota Samarahan,N.17 Stakan,female,overall,overall,36.9
2023-01-01,Sarawak,P.197 Kota Samarahan,N.17 Stakan,male,overall,overall,38.1
2024-01-01,Sarawak,P.197 Kota Samarahan,N.17 Stakan,both,overall,overall,75.4
2024-01-01,Sarawak,P.197 Kota Samarahan,N.17 Stakan,both,citizen,overall,74.7
2024-01-01,Sarawak,P.197 Kota Samarahan,N.17 Stakan,both,noncitizen,overall,0.7
2024-01-01,Sarawak,P.197 Kota Samarahan,N.17 Stakan,female,overall,overall,37.1
2024-01-01,Sarawak,P.197 Kota Samarahan,N.17 Stakan,male,overall,overall,38.3
2020-01-01,Sarawak,P.198 Puncak Borneo,N.18 Serembu,both,overall,overall,16.7
2020-01-01,Sarawak,P.198 Puncak Borneo,N.18 Serembu,both,overall,citizen,16.4
2020-01-01,Sarawak,P.198 Puncak Borneo,N.18 Serembu,both,overall,noncitizen,0.4
2020-01-01,Sarawak,P.198 Puncak Borneo,N.18 Serembu,female,overall,overall,8.0
2020-01-01,Sarawak,P.198 Puncak Borneo,N.18 Serembu,male,overall,overall,8.7
2021-01-01,Sarawak,P.198 Puncak Borneo,N.18 Serembu,both,overall,overall,16.8
2021-01-01,Sarawak,P.198 Puncak Borneo,N.18 Serembu,both,citizen,overall,16.5
2021-01-01,Sarawak,P.198 Puncak Borneo,N.18 Serembu,both,noncitizen,overall,0.4
2021-01-01,Sarawak,P.198 Puncak Borneo,N.18 Serembu,female,overall,overall,8.1
2021-01-01,Sarawak,P.198 Puncak Borneo,N.18 Serembu,male,overall,overall,8.8
2022-01-01,Sarawak,P.198 Puncak Borneo,N.18 Serembu,both,overall,overall,16.9
2022-01-01,Sarawak,P.198 Puncak Borneo,N.18 Serembu,both,citizen,overall,16.5
2022-01-01,Sarawak,P.198 Puncak Borneo,N.18 Serembu,both,noncitizen,overall,0.4
2022-01-01,Sarawak,P.198 Puncak Borneo,N.18 Serembu,female,overall,overall,8.1
2022-01-01,Sarawak,P.198 Puncak Borneo,N.18 Serembu,male,overall,overall,8.8
2023-01-01,Sarawak,P.198 Puncak Borneo,N.18 Serembu,both,overall,overall,17.1
2023-01-01,Sarawak,P.198 Puncak Borneo,N.18 Serembu,both,citizen,overall,16.7
2023-01-01,Sarawak,P.198 Puncak Borneo,N.18 Serembu,both,noncitizen,overall,0.4
2023-01-01,Sarawak,P.198 Puncak Borneo,N.18 Serembu,female,overall,overall,8.2
2023-01-01,Sarawak,P.198 Puncak Borneo,N.18 Serembu,male,overall,overall,8.9
2024-01-01,Sarawak,P.198 Puncak Borneo,N.18 Serembu,both,overall,overall,17.2
2024-01-01,Sarawak,P.198 Puncak Borneo,N.18 Serembu,both,citizen,overall,16.8
2024-01-01,Sarawak,P.198 Puncak Borneo,N.18 Serembu,both,noncitizen,overall,0.4
2024-01-01,Sarawak,P.198 Puncak Borneo,N.18 Serembu,female,overall,overall,8.2
2024-01-01,Sarawak,P.198 Puncak Borneo,N.18 Serembu,male,overall,overall,8.9
2020-01-01,Sarawak,P.198 Puncak Borneo,N.19 Mambong,both,overall,overall,38.2
2020-01-01,Sarawak,P.198 Puncak Borneo,N.19 Mambong,both,overall,citizen,37.9
2020-01-01,Sarawak,P.198 Puncak Borneo,N.19 Mambong,both,overall,noncitizen,0.4
2020-01-01,Sarawak,P.198 Puncak Borneo,N.19 Mambong,female,overall,overall,18.1
2020-01-01,Sarawak,P.198 Puncak Borneo,N.19 Mambong,male,overall,overall,20.1
2021-01-01,Sarawak,P.198 Puncak Borneo,N.19 Mambong,both,overall,overall,38.4
2021-01-01,Sarawak,P.198 Puncak Borneo,N.19 Mambong,both,citizen,overall,38.1
2021-01-01,Sarawak,P.198 Puncak Borneo,N.19 Mambong,both,noncitizen,overall,0.3
2021-01-01,Sarawak,P.198 Puncak Borneo,N.19 Mambong,female,overall,overall,18.2
2021-01-01,Sarawak,P.198 Puncak Borneo,N.19 Mambong,male,overall,overall,20.2
2022-01-01,Sarawak,P.198 Puncak Borneo,N.19 Mambong,both,overall,overall,38.5
2022-01-01,Sarawak,P.198 Puncak Borneo,N.19 Mambong,both,citizen,overall,38.2
2022-01-01,Sarawak,P.198 Puncak Borneo,N.19 Mambong,both,noncitizen,overall,0.3
2022-01-01,Sarawak,P.198 Puncak Borneo,N.19 Mambong,female,overall,overall,18.3
2022-01-01,Sarawak,P.198 Puncak Borneo,N.19 Mambong,male,overall,overall,20.2
2023-01-01,Sarawak,P.198 Puncak Borneo,N.19 Mambong,both,overall,overall,39.0
2023-01-01,Sarawak,P.198 Puncak Borneo,N.19 Mambong,both,citizen,overall,38.6
2023-01-01,Sarawak,P.198 Puncak Borneo,N.19 Mambong,both,noncitizen,overall,0.4
2023-01-01,Sarawak,P.198 Puncak Borneo,N.19 Mambong,female,overall,overall,18.5
2023-01-01,Sarawak,P.198 Puncak Borneo,N.19 Mambong,male,overall,overall,20.5
2024-01-01,Sarawak,P.198 Puncak Borneo,N.19 Mambong,both,overall,overall,39.2
2024-01-01,Sarawak,P.198 Puncak Borneo,N.19 Mambong,both,citizen,overall,38.9
2024-01-01,Sarawak,P.198 Puncak Borneo,N.19 Mambong,both,noncitizen,overall,0.4
2024-01-01,Sarawak,P.198 Puncak Borneo,N.19 Mambong,female,overall,overall,18.6
2024-01-01,Sarawak,P.198 Puncak Borneo,N.19 Mambong,male,overall,overall,20.6
2020-01-01,Sarawak,P.198 Puncak Borneo,N.20 Tarat,both,overall,overall,25.8
2020-01-01,Sarawak,P.198 Puncak Borneo,N.20 Tarat,both,overall,citizen,25.5
2020-01-01,Sarawak,P.198 Puncak Borneo,N.20 Tarat,both,overall,noncitizen,0.3
2020-01-01,Sarawak,P.198 Puncak Borneo,N.20 Tarat,female,overall,overall,12.6
2020-01-01,Sarawak,P.198 Puncak Borneo,N.20 Tarat,male,overall,overall,13.2
2021-01-01,Sarawak,P.198 Puncak Borneo,N.20 Tarat,both,overall,overall,25.9
2021-01-01,Sarawak,P.198 Puncak Borneo,N.20 Tarat,both,citizen,overall,25.7
2021-01-01,Sarawak,P.198 Puncak Borneo,N.20 Tarat,both,noncitizen,overall,0.3
2021-01-01,Sarawak,P.198 Puncak Borneo,N.20 Tarat,female,overall,overall,12.7
2021-01-01,Sarawak,P.198 Puncak Borneo,N.20 Tarat,male,overall,overall,13.3
2022-01-01,Sarawak,P.198 Puncak Borneo,N.20 Tarat,both,overall,overall,26.0
2022-01-01,Sarawak,P.198 Puncak Borneo,N.20 Tarat,both,citizen,overall,25.8
2022-01-01,Sarawak,P.198 Puncak Borneo,N.20 Tarat,both,noncitizen,overall,0.3
2022-01-01,Sarawak,P.198 Puncak Borneo,N.20 Tarat,female,overall,overall,12.7
2022-01-01,Sarawak,P.198 Puncak Borneo,N.20 Tarat,male,overall,overall,13.3
2023-01-01,Sarawak,P.198 Puncak Borneo,N.20 Tarat,both,overall,overall,26.3
2023-01-01,Sarawak,P.198 Puncak Borneo,N.20 Tarat,both,citizen,overall,26.0
2023-01-01,Sarawak,P.198 Puncak Borneo,N.20 Tarat,both,noncitizen,overall,0.3
2023-01-01,Sarawak,P.198 Puncak Borneo,N.20 Tarat,female,overall,overall,12.9
2023-01-01,Sarawak,P.198 Puncak Borneo,N.20 Tarat,male,overall,overall,13.5
2024-01-01,Sarawak,P.198 Puncak Borneo,N.20 Tarat,both,overall,overall,26.5
2024-01-01,Sarawak,P.198 Puncak Borneo,N.20 Tarat,both,citizen,overall,26.2
2024-01-01,Sarawak,P.198 Puncak Borneo,N.20 Tarat,both,noncitizen,overall,0.3
2024-01-01,Sarawak,P.198 Puncak Borneo,N.20 Tarat,female,overall,overall,12.9
2024-01-01,Sarawak,P.198 Puncak Borneo,N.20 Tarat,male,overall,overall,13.5
2020-01-01,Sarawak,P.199 Serian,N.21 Tebedu,both,overall,overall,22.0
2020-01-01,Sarawak,P.199 Serian,N.21 Tebedu,both,overall,citizen,21.8
2020-01-01,Sarawak,P.199 Serian,N.21 Tebedu,both,overall,noncitizen,0.1
2020-01-01,Sarawak,P.199 Serian,N.21 Tebedu,female,overall,overall,10.9
2020-01-01,Sarawak,P.199 Serian,N.21 Tebedu,male,overall,overall,11.1
2021-01-01,Sarawak,P.199 Serian,N.21 Tebedu,both,overall,overall,22.1
2021-01-01,Sarawak,P.199 Serian,N.21 Tebedu,both,citizen,overall,21.9
2021-01-01,Sarawak,P.199 Serian,N.21 Tebedu,both,noncitizen,overall,0.1
2021-01-01,Sarawak,P.199 Serian,N.21 Tebedu,female,overall,overall,10.9
2021-01-01,Sarawak,P.199 Serian,N.21 Tebedu,male,overall,overall,11.1
2022-01-01,Sarawak,P.199 Serian,N.21 Tebedu,both,overall,overall,22.1
2022-01-01,Sarawak,P.199 Serian,N.21 Tebedu,both,citizen,overall,22.0
2022-01-01,Sarawak,P.199 Serian,N.21 Tebedu,both,noncitizen,overall,0.1
2022-01-01,Sarawak,P.199 Serian,N.21 Tebedu,female,overall,overall,11.0
2022-01-01,Sarawak,P.199 Serian,N.21 Tebedu,male,overall,overall,11.2
2023-01-01,Sarawak,P.199 Serian,N.21 Tebedu,both,overall,overall,22.4
2023-01-01,Sarawak,P.199 Serian,N.21 Tebedu,both,citizen,overall,22.2
2023-01-01,Sarawak,P.199 Serian,N.21 Tebedu,both,noncitizen,overall,0.1
2023-01-01,Sarawak,P.199 Serian,N.21 Tebedu,female,overall,overall,11.1
2023-01-01,Sarawak,P.199 Serian,N.21 Tebedu,male,overall,overall,11.3
2024-01-01,Sarawak,P.199 Serian,N.21 Tebedu,both,overall,overall,22.5
2024-01-01,Sarawak,P.199 Serian,N.21 Tebedu,both,citizen,overall,22.4
2024-01-01,Sarawak,P.199 Serian,N.21 Tebedu,both,noncitizen,overall,0.1
2024-01-01,Sarawak,P.199 Serian,N.21 Tebedu,female,overall,overall,11.2
2024-01-01,Sarawak,P.199 Serian,N.21 Tebedu,male,overall,overall,11.4
2020-01-01,Sarawak,P.199 Serian,N.22 Kedup,both,overall,overall,18.0
2020-01-01,Sarawak,P.199 Serian,N.22 Kedup,both,overall,citizen,17.3
2020-01-01,Sarawak,P.199 Serian,N.22 Kedup,both,overall,noncitizen,0.7
2020-01-01,Sarawak,P.199 Serian,N.22 Kedup,female,overall,overall,8.6
2020-01-01,Sarawak,P.199 Serian,N.22 Kedup,male,overall,overall,9.4
2021-01-01,Sarawak,P.199 Serian,N.22 Kedup,both,overall,overall,18.1
2021-01-01,Sarawak,P.199 Serian,N.22 Kedup,both,citizen,overall,17.5
2021-01-01,Sarawak,P.199 Serian,N.22 Kedup,both,noncitizen,overall,0.7
2021-01-01,Sarawak,P.199 Serian,N.22 Kedup,female,overall,overall,8.7
2021-01-01,Sarawak,P.199 Serian,N.22 Kedup,male,overall,overall,9.4
2022-01-01,Sarawak,P.199 Serian,N.22 Kedup,both,overall,overall,18.2
2022-01-01,Sarawak,P.199 Serian,N.22 Kedup,both,citizen,overall,17.5
2022-01-01,Sarawak,P.199 Serian,N.22 Kedup,both,noncitizen,overall,0.6
2022-01-01,Sarawak,P.199 Serian,N.22 Kedup,female,overall,overall,8.7
2022-01-01,Sarawak,P.199 Serian,N.22 Kedup,male,overall,overall,9.5
2023-01-01,Sarawak,P.199 Serian,N.22 Kedup,both,overall,overall,18.4
2023-01-01,Sarawak,P.199 Serian,N.22 Kedup,both,citizen,overall,17.7
2023-01-01,Sarawak,P.199 Serian,N.22 Kedup,both,noncitizen,overall,0.7
2023-01-01,Sarawak,P.199 Serian,N.22 Kedup,female,overall,overall,8.8
2023-01-01,Sarawak,P.199 Serian,N.22 Kedup,male,overall,overall,9.6
2024-01-01,Sarawak,P.199 Serian,N.22 Kedup,both,overall,overall,18.5
2024-01-01,Sarawak,P.199 Serian,N.22 Kedup,both,citizen,overall,17.9
2024-01-01,Sarawak,P.199 Serian,N.22 Kedup,both,noncitizen,overall,0.6
2024-01-01,Sarawak,P.199 Serian,N.22 Kedup,female,overall,overall,8.9
2024-01-01,Sarawak,P.199 Serian,N.22 Kedup,male,overall,overall,9.6
2020-01-01,Sarawak,P.199 Serian,N.23 Bukit Semuja,both,overall,overall,21.8
2020-01-01,Sarawak,P.199 Serian,N.23 Bukit Semuja,both,overall,citizen,21.5
2020-01-01,Sarawak,P.199 Serian,N.23 Bukit Semuja,both,overall,noncitizen,0.3
2020-01-01,Sarawak,P.199 Serian,N.23 Bukit Semuja,female,overall,overall,10.7
2020-01-01,Sarawak,P.199 Serian,N.23 Bukit Semuja,male,overall,overall,11.1
2021-01-01,Sarawak,P.199 Serian,N.23 Bukit Semuja,both,overall,overall,21.9
2021-01-01,Sarawak,P.199 Serian,N.23 Bukit Semuja,both,citizen,overall,21.6
2021-01-01,Sarawak,P.199 Serian,N.23 Bukit Semuja,both,noncitizen,overall,0.3
2021-01-01,Sarawak,P.199 Serian,N.23 Bukit Semuja,female,overall,overall,10.8
2021-01-01,Sarawak,P.199 Serian,N.23 Bukit Semuja,male,overall,overall,11.1
2022-01-01,Sarawak,P.199 Serian,N.23 Bukit Semuja,both,overall,overall,21.9
2022-01-01,Sarawak,P.199 Serian,N.23 Bukit Semuja,both,citizen,overall,21.7
2022-01-01,Sarawak,P.199 Serian,N.23 Bukit Semuja,both,noncitizen,overall,0.3
2022-01-01,Sarawak,P.199 Serian,N.23 Bukit Semuja,female,overall,overall,10.8
2022-01-01,Sarawak,P.199 Serian,N.23 Bukit Semuja,male,overall,overall,11.1
2023-01-01,Sarawak,P.199 Serian,N.23 Bukit Semuja,both,overall,overall,22.2
2023-01-01,Sarawak,P.199 Serian,N.23 Bukit Semuja,both,citizen,overall,21.9
2023-01-01,Sarawak,P.199 Serian,N.23 Bukit Semuja,both,noncitizen,overall,0.3
2023-01-01,Sarawak,P.199 Serian,N.23 Bukit Semuja,female,overall,overall,10.9
2023-01-01,Sarawak,P.199 Serian,N.23 Bukit Semuja,male,overall,overall,11.3
2024-01-01,Sarawak,P.199 Serian,N.23 Bukit Semuja,both,overall,overall,22.3
2024-01-01,Sarawak,P.199 Serian,N.23 Bukit Semuja,both,citizen,overall,22.0
2024-01-01,Sarawak,P.199 Serian,N.23 Bukit Semuja,both,noncitizen,overall,0.3
2024-01-01,Sarawak,P.199 Serian,N.23 Bukit Semuja,female,overall,overall,11.0
2024-01-01,Sarawak,P.199 Serian,N.23 Bukit Semuja,male,overall,overall,11.3
2020-01-01,Sarawak,P.200 Batang Sadong,N.24 Sadong Jaya,both,overall,overall,11.0
2020-01-01,Sarawak,P.200 Batang Sadong,N.24 Sadong Jaya,both,overall,citizen,10.8
2020-01-01,Sarawak,P.200 Batang Sadong,N.24 Sadong Jaya,both,overall,noncitizen,0.1
2020-01-01,Sarawak,P.200 Batang Sadong,N.24 Sadong Jaya,female,overall,overall,5.4
2020-01-01,Sarawak,P.200 Batang Sadong,N.24 Sadong Jaya,male,overall,overall,5.6
2021-01-01,Sarawak,P.200 Batang Sadong,N.24 Sadong Jaya,both,overall,overall,11.0
2021-01-01,Sarawak,P.200 Batang Sadong,N.24 Sadong Jaya,both,citizen,overall,10.9
2021-01-01,Sarawak,P.200 Batang Sadong,N.24 Sadong Jaya,both,noncitizen,overall,0.1
2021-01-01,Sarawak,P.200 Batang Sadong,N.24 Sadong Jaya,female,overall,overall,5.4
2021-01-01,Sarawak,P.200 Batang Sadong,N.24 Sadong Jaya,male,overall,overall,5.6
2022-01-01,Sarawak,P.200 Batang Sadong,N.24 Sadong Jaya,both,overall,overall,11.0
2022-01-01,Sarawak,P.200 Batang Sadong,N.24 Sadong Jaya,both,citizen,overall,10.9
2022-01-01,Sarawak,P.200 Batang Sadong,N.24 Sadong Jaya,both,noncitizen,overall,0.1
2022-01-01,Sarawak,P.200 Batang Sadong,N.24 Sadong Jaya,female,overall,overall,5.5
2022-01-01,Sarawak,P.200 Batang Sadong,N.24 Sadong Jaya,male,overall,overall,5.6
2023-01-01,Sarawak,P.200 Batang Sadong,N.24 Sadong Jaya,both,overall,overall,11.2
2023-01-01,Sarawak,P.200 Batang Sadong,N.24 Sadong Jaya,both,citizen,overall,11.1
2023-01-01,Sarawak,P.200 Batang Sadong,N.24 Sadong Jaya,both,noncitizen,overall,0.1
2023-01-01,Sarawak,P.200 Batang Sadong,N.24 Sadong Jaya,female,overall,overall,5.5
2023-01-01,Sarawak,P.200 Batang Sadong,N.24 Sadong Jaya,male,overall,overall,5.7
2024-01-01,Sarawak,P.200 Batang Sadong,N.24 Sadong Jaya,both,overall,overall,11.2
2024-01-01,Sarawak,P.200 Batang Sadong,N.24 Sadong Jaya,both,citizen,overall,11.1
2024-01-01,Sarawak,P.200 Batang Sadong,N.24 Sadong Jaya,both,noncitizen,overall,0.1
2024-01-01,Sarawak,P.200 Batang Sadong,N.24 Sadong Jaya,female,overall,overall,5.5
2024-01-01,Sarawak,P.200 Batang Sadong,N.24 Sadong Jaya,male,overall,overall,5.7
2020-01-01,Sarawak,P.200 Batang Sadong,N.25 Simunjan,both,overall,overall,12.3
2020-01-01,Sarawak,P.200 Batang Sadong,N.25 Simunjan,both,overall,citizen,11.8
2020-01-01,Sarawak,P.200 Batang Sadong,N.25 Simunjan,both,overall,noncitizen,0.5
2020-01-01,Sarawak,P.200 Batang Sadong,N.25 Simunjan,female,overall,overall,5.9
2020-01-01,Sarawak,P.200 Batang Sadong,N.25 Simunjan,male,overall,overall,6.4
2021-01-01,Sarawak,P.200 Batang Sadong,N.25 Simunjan,both,overall,overall,12.4
2021-01-01,Sarawak,P.200 Batang Sadong,N.25 Simunjan,both,citizen,overall,11.9
2021-01-01,Sarawak,P.200 Batang Sadong,N.25 Simunjan,both,noncitizen,overall,0.5
2021-01-01,Sarawak,P.200 Batang Sadong,N.25 Simunjan,female,overall,overall,6.0
2021-01-01,Sarawak,P.200 Batang Sadong,N.25 Simunjan,male,overall,overall,6.4
2022-01-01,Sarawak,P.200 Batang Sadong,N.25 Simunjan,both,overall,overall,12.4
2022-01-01,Sarawak,P.200 Batang Sadong,N.25 Simunjan,both,citizen,overall,11.9
2022-01-01,Sarawak,P.200 Batang Sadong,N.25 Simunjan,both,noncitizen,overall,0.5
2022-01-01,Sarawak,P.200 Batang Sadong,N.25 Simunjan,female,overall,overall,6.0
2022-01-01,Sarawak,P.200 Batang Sadong,N.25 Simunjan,male,overall,overall,6.4
2023-01-01,Sarawak,P.200 Batang Sadong,N.25 Simunjan,both,overall,overall,12.5
2023-01-01,Sarawak,P.200 Batang Sadong,N.25 Simunjan,both,citizen,overall,12.0
2023-01-01,Sarawak,P.200 Batang Sadong,N.25 Simunjan,both,noncitizen,overall,0.5
2023-01-01,Sarawak,P.200 Batang Sadong,N.25 Simunjan,female,overall,overall,6.0
2023-01-01,Sarawak,P.200 Batang Sadong,N.25 Simunjan,male,overall,overall,6.5
2024-01-01,Sarawak,P.200 Batang Sadong,N.25 Simunjan,both,overall,overall,12.6
2024-01-01,Sarawak,P.200 Batang Sadong,N.25 Simunjan,both,citizen,overall,12.1
2024-01-01,Sarawak,P.200 Batang Sadong,N.25 Simunjan,both,noncitizen,overall,0.5
2024-01-01,Sarawak,P.200 Batang Sadong,N.25 Simunjan,female,overall,overall,6.1
2024-01-01,Sarawak,P.200 Batang Sadong,N.25 Simunjan,male,overall,overall,6.5
2020-01-01,Sarawak,P.200 Batang Sadong,N.26 Gedong,both,overall,overall,10.4
2020-01-01,Sarawak,P.200 Batang Sadong,N.26 Gedong,both,overall,citizen,8.8
2020-01-01,Sarawak,P.200 Batang Sadong,N.26 Gedong,both,overall,noncitizen,1.6
2020-01-01,Sarawak,P.200 Batang Sadong,N.26 Gedong,female,overall,overall,4.7
2020-01-01,Sarawak,P.200 Batang Sadong,N.26 Gedong,male,overall,overall,5.7
2021-01-01,Sarawak,P.200 Batang Sadong,N.26 Gedong,both,overall,overall,10.5
2021-01-01,Sarawak,P.200 Batang Sadong,N.26 Gedong,both,citizen,overall,9.0
2021-01-01,Sarawak,P.200 Batang Sadong,N.26 Gedong,both,noncitizen,overall,1.5
2021-01-01,Sarawak,P.200 Batang Sadong,N.26 Gedong,female,overall,overall,4.8
2021-01-01,Sarawak,P.200 Batang Sadong,N.26 Gedong,male,overall,overall,5.7
2022-01-01,Sarawak,P.200 Batang Sadong,N.26 Gedong,both,overall,overall,10.5
2022-01-01,Sarawak,P.200 Batang Sadong,N.26 Gedong,both,citizen,overall,9.0
2022-01-01,Sarawak,P.200 Batang Sadong,N.26 Gedong,both,noncitizen,overall,1.5
2022-01-01,Sarawak,P.200 Batang Sadong,N.26 Gedong,female,overall,overall,4.8
2022-01-01,Sarawak,P.200 Batang Sadong,N.26 Gedong,male,overall,overall,5.7
2023-01-01,Sarawak,P.200 Batang Sadong,N.26 Gedong,both,overall,overall,10.7
2023-01-01,Sarawak,P.200 Batang Sadong,N.26 Gedong,both,citizen,overall,9.0
2023-01-01,Sarawak,P.200 Batang Sadong,N.26 Gedong,both,noncitizen,overall,1.6
2023-01-01,Sarawak,P.200 Batang Sadong,N.26 Gedong,female,overall,overall,4.9
2023-01-01,Sarawak,P.200 Batang Sadong,N.26 Gedong,male,overall,overall,5.8
2024-01-01,Sarawak,P.200 Batang Sadong,N.26 Gedong,both,overall,overall,10.7
2024-01-01,Sarawak,P.200 Batang Sadong,N.26 Gedong,both,citizen,overall,9.1
2024-01-01,Sarawak,P.200 Batang Sadong,N.26 Gedong,both,noncitizen,overall,1.6
2024-01-01,Sarawak,P.200 Batang Sadong,N.26 Gedong,female,overall,overall,4.9
2024-01-01,Sarawak,P.200 Batang Sadong,N.26 Gedong,male,overall,overall,5.8
2020-01-01,Sarawak,P.201 Batang Lupar,N.27 Sebuyau,both,overall,overall,11.8
2020-01-01,Sarawak,P.201 Batang Lupar,N.27 Sebuyau,both,overall,citizen,11.7
2020-01-01,Sarawak,P.201 Batang Lupar,N.27 Sebuyau,both,overall,noncitizen,0.1
2020-01-01,Sarawak,P.201 Batang Lupar,N.27 Sebuyau,female,overall,overall,5.7
2020-01-01,Sarawak,P.201 Batang Lupar,N.27 Sebuyau,male,overall,overall,6.1
2021-01-01,Sarawak,P.201 Batang Lupar,N.27 Sebuyau,both,overall,overall,11.9
2021-01-01,Sarawak,P.201 Batang Lupar,N.27 Sebuyau,both,citizen,overall,11.8
2021-01-01,Sarawak,P.201 Batang Lupar,N.27 Sebuyau,both,noncitizen,overall,0.1
2021-01-01,Sarawak,P.201 Batang Lupar,N.27 Sebuyau,female,overall,overall,5.7
2021-01-01,Sarawak,P.201 Batang Lupar,N.27 Sebuyau,male,overall,overall,6.2
2022-01-01,Sarawak,P.201 Batang Lupar,N.27 Sebuyau,both,overall,overall,11.9
2022-01-01,Sarawak,P.201 Batang Lupar,N.27 Sebuyau,both,citizen,overall,11.8
2022-01-01,Sarawak,P.201 Batang Lupar,N.27 Sebuyau,both,noncitizen,overall,0.1
2022-01-01,Sarawak,P.201 Batang Lupar,N.27 Sebuyau,female,overall,overall,5.8
2022-01-01,Sarawak,P.201 Batang Lupar,N.27 Sebuyau,male,overall,overall,6.2
2023-01-01,Sarawak,P.201 Batang Lupar,N.27 Sebuyau,both,overall,overall,12.1
2023-01-01,Sarawak,P.201 Batang Lupar,N.27 Sebuyau,both,citizen,overall,12.0
2023-01-01,Sarawak,P.201 Batang Lupar,N.27 Sebuyau,both,noncitizen,overall,0.1
2023-01-01,Sarawak,P.201 Batang Lupar,N.27 Sebuyau,female,overall,overall,5.8
2023-01-01,Sarawak,P.201 Batang Lupar,N.27 Sebuyau,male,overall,overall,6.2
2024-01-01,Sarawak,P.201 Batang Lupar,N.27 Sebuyau,both,overall,overall,12.1
2024-01-01,Sarawak,P.201 Batang Lupar,N.27 Sebuyau,both,citizen,overall,12.0
2024-01-01,Sarawak,P.201 Batang Lupar,N.27 Sebuyau,both,noncitizen,overall,0.1
2024-01-01,Sarawak,P.201 Batang Lupar,N.27 Sebuyau,female,overall,overall,5.9
2024-01-01,Sarawak,P.201 Batang Lupar,N.27 Sebuyau,male,overall,overall,6.3
2020-01-01,Sarawak,P.201 Batang Lupar,N.28 Lingga,both,overall,overall,10.7
2020-01-01,Sarawak,P.201 Batang Lupar,N.28 Lingga,both,overall,citizen,10.6
2020-01-01,Sarawak,P.201 Batang Lupar,N.28 Lingga,both,overall,noncitizen,0.1
2020-01-01,Sarawak,P.201 Batang Lupar,N.28 Lingga,female,overall,overall,5.3
