date,state,parlimen,sex,age,ethnicity,population
2024-01-01,Kedah,P.016 Baling,both,noncitizen,overall,3.3
2024-01-01,Kedah,P.016 Baling,both,overall,overall,148.3
2024-01-01,Kedah,P.016 Baling,female,overall,overall,72.3
2024-01-01,Kedah,P.016 Baling,male,overall,overall,76.0
2020-01-01,Kedah,P.017 Padang Serai,both,overall,overall,261.9
2020-01-01,Kedah,P.017 Padang Serai,both,overall,citizen,245.8
2020-01-01,Kedah,P.017 Padang Serai,both,overall,noncitizen,16.1
2020-01-01,Kedah,P.017 Padang Serai,female,overall,overall,127.5
2020-01-01,Kedah,P.017 Padang Serai,male,overall,overall,134.4
2021-01-01,Kedah,P.017 Padang Serai,both,citizen,overall,249.1
2021-01-01,Kedah,P.017 Padang Serai,both,noncitizen,overall,15.4
2021-01-01,Kedah,P.017 Padang Serai,both,overall,overall,264.4
2021-01-01,Kedah,P.017 Padang Serai,female,overall,overall,129.0
2021-01-01,Kedah,P.017 Padang Serai,male,overall,overall,135.4
2022-01-01,Kedah,P.017 Padang Serai,both,citizen,overall,250.2
2022-01-01,Kedah,P.017 Padang Serai,both,noncitizen,overall,15.7
2022-01-01,Kedah,P.017 Padang Serai,both,overall,overall,265.9
2022-01-01,Kedah,P.017 Padang Serai,female,overall,overall,129.7
2022-01-01,Kedah,P.017 Padang Serai,male,overall,overall,136.1
2023-01-01,Kedah,P.017 Padang Serai,both,citizen,overall,251.7
2023-01-01,Kedah,P.017 Padang Serai,both,noncitizen,overall,17.3
2023-01-01,Kedah,P.017 Padang Serai,both,overall,overall,269.0
2023-01-01,Kedah,P.017 Padang Serai,female,overall,overall,131.0
2023-01-01,Kedah,P.017 Padang Serai,male,overall,overall,138.0
2024-01-01,Kedah,P.017 Padang Serai,both,citizen,overall,253.2
2024-01-01,Kedah,P.017 Padang Serai,both,noncitizen,overall,19.2
2024-01-01,Kedah,P.017 Padang Serai,both,overall,overall,272.5
2024-01-01,Kedah,P.017 Padang Serai,female,overall,overall,132.5
2024-01-01,Kedah,P.017 Padang Serai,male,overall,overall,140.0
2020-01-01,Kedah,P.018 Kulim-Bandar Baharu,both,overall,overall,120.2
2020-01-01,Kedah,P.018 Kulim-Bandar Baharu,both,overall,citizen,115.6
2020-01-01,Kedah,P.018 Kulim-Bandar Baharu,both,overall,noncitizen,4.6
2020-01-01,Kedah,P.018 Kulim-Bandar Baharu,female,overall,overall,58.8
2020-01-01,Kedah,P.018 Kulim-Bandar Baharu,male,overall,overall,61.4
2021-01-01,Kedah,P.018 Kulim-Bandar Baharu,both,citizen,overall,117.0
2021-01-01,Kedah,P.018 Kulim-Bandar Baharu,both,noncitizen,overall,4.3
2021-01-01,Kedah,P.018 Kulim-Bandar Baharu,both,overall,overall,121.3
2021-01-01,Kedah,P.018 Kulim-Bandar Baharu,female,overall,overall,59.4
2021-01-01,Kedah,P.018 Kulim-Bandar Baharu,male,overall,overall,61.9
2022-01-01,Kedah,P.018 Kulim-Bandar Baharu,both,citizen,overall,117.6
2022-01-01,Kedah,P.018 Kulim-Bandar Baharu,both,noncitizen,overall,4.3
2022-01-01,Kedah,P.018 Kulim-Bandar Baharu,both,overall,overall,122.0
2022-01-01,Kedah,P.018 Kulim-Bandar Baharu,female,overall,overall,59.8
2022-01-01,Kedah,P.018 Kulim-Bandar Baharu,male,overall,overall,62.2
2023-01-01,Kedah,P.018 Kulim-Bandar Baharu,both,citizen,overall,118.5
2023-01-01,Kedah,P.018 Kulim-Bandar Baharu,both,noncitizen,overall,5.0
2023-01-01,Kedah,P.018 Kulim-Bandar Baharu,both,overall,overall,123.5
2023-01-01,Kedah,P.018 Kulim-Bandar Baharu,female,overall,overall,60.5
2023-01-01,Kedah,P.018 Kulim-Bandar Baharu,male,overall,overall,63.0
2024-01-01,Kedah,P.018 Kulim-Bandar Baharu,both,citizen,overall,119.3
2024-01-01,Kedah,P.018 Kulim-Bandar Baharu,both,noncitizen,overall,5.8
2024-01-01,Kedah,P.018 Kulim-Bandar Baharu,both,overall,overall,125.0
2024-01-01,Kedah,P.018 Kulim-Bandar Baharu,female,overall,overall,61.1
2024-01-01,Kedah,P.018 Kulim-Bandar Baharu,male,overall,overall,64.0
2020-01-01,Kelantan,P.019 Tumpat,both,overall,overall,179.9
2020-01-01,Kelantan,P.019 Tumpat,both,overall,citizen,178.5
2020-01-01,Kelantan,P.019 Tumpat,both,overall,noncitizen,1.4
2020-01-01,Kelantan,P.019 Tumpat,female,overall,overall,90.8
2020-01-01,Kelantan,P.019 Tumpat,male,overall,overall,89.2
2021-01-01,Kelantan,P.019 Tumpat,both,citizen,overall,180.5
2021-01-01,Kelantan,P.019 Tumpat,both,noncitizen,overall,1.4
2021-01-01,Kelantan,P.019 Tumpat,both,overall,overall,181.9
2021-01-01,Kelantan,P.019 Tumpat,female,overall,overall,91.8
2021-01-01,Kelantan,P.019 Tumpat,male,overall,overall,90.2
2022-01-01,Kelantan,P.019 Tumpat,both,citizen,overall,182.4
2022-01-01,Kelantan,P.019 Tumpat,both,noncitizen,overall,1.4
2022-01-01,Kelantan,P.019 Tumpat,both,overall,overall,183.7
2022-01-01,Kelantan,P.019 Tumpat,female,overall,overall,92.7
2022-01-01,Kelantan,P.019 Tumpat,male,overall,overall,91.0
2023-01-01,Kelantan,P.019 Tumpat,both,citizen,overall,185.0
2023-01-01,Kelantan,P.019 Tumpat,both,noncitizen,overall,1.7
2023-01-01,Kelantan,P.019 Tumpat,both,overall,overall,186.6
2023-01-01,Kelantan,P.019 Tumpat,female,overall,overall,94.2
2023-01-01,Kelantan,P.019 Tumpat,male,overall,overall,92.7
2024-01-01,Kelantan,P.019 Tumpat,both,citizen,overall,187.3
2024-01-01,Kelantan,P.019 Tumpat,both,noncitizen,overall,2.2
2024-01-01,Kelantan,P.019 Tumpat,both,overall,overall,189.5
2024-01-01,Kelantan,P.019 Tumpat,female,overall,overall,95.5
2024-01-01,Kelantan,P.019 Tumpat,male,overall,overall,94.0
2020-01-01,Kelantan,P.020 Pengkalan Chepa,both,overall,overall,159.7
2020-01-01,Kelantan,P.020 Pengkalan Chepa,both,overall,citizen,156.2
2020-01-01,Kelantan,P.020 Pengkalan Chepa,both,overall,noncitizen,3.5
2020-01-01,Kelantan,P.020 Pengkalan Chepa,female,overall,overall,79.6
2020-01-01,Kelantan,P.020 Pengkalan Chepa,male,overall,overall,80.1
2021-01-01,Kelantan,P.020 Pengkalan Chepa,both,citizen,overall,158.0
2021-01-01,Kelantan,P.020 Pengkalan Chepa,both,noncitizen,overall,3.4
2021-01-01,Kelantan,P.020 Pengkalan Chepa,both,overall,overall,161.5
2021-01-01,Kelantan,P.020 Pengkalan Chepa,female,overall,overall,80.4
2021-01-01,Kelantan,P.020 Pengkalan Chepa,male,overall,overall,81.0
2022-01-01,Kelantan,P.020 Pengkalan Chepa,both,citizen,overall,159.7
2022-01-01,Kelantan,P.020 Pengkalan Chepa,both,noncitizen,overall,3.4
2022-01-01,Kelantan,P.020 Pengkalan Chepa,both,overall,overall,163.1
2022-01-01,Kelantan,P.020 Pengkalan Chepa,female,overall,overall,81.3
2022-01-01,Kelantan,P.020 Pengkalan Chepa,male,overall,overall,81.8
2023-01-01,Kelantan,P.020 Pengkalan Chepa,both,citizen,overall,161.7
2023-01-01,Kelantan,P.020 Pengkalan Chepa,both,noncitizen,overall,3.9
2023-01-01,Kelantan,P.020 Pengkalan Chepa,both,overall,overall,165.7
2023-01-01,Kelantan,P.020 Pengkalan Chepa,female,overall,overall,82.6
2023-01-01,Kelantan,P.020 Pengkalan Chepa,male,overall,overall,83.1
2024-01-01,Kelantan,P.020 Pengkalan Chepa,both,citizen,overall,163.7
2024-01-01,Kelantan,P.020 Pengkalan Chepa,both,noncitizen,overall,4.6
2024-01-01,Kelantan,P.020 Pengkalan Chepa,both,overall,overall,168.2
2024-01-01,Kelantan,P.020 Pengkalan Chepa,female,overall,overall,83.7
2024-01-01,Kelantan,P.020 Pengkalan Chepa,male,overall,overall,84.5
2020-01-01,Kelantan,P.021 Kota Bharu,both,overall,overall,130.8
2020-01-01,Kelantan,P.021 Kota Bharu,both,overall,citizen,127.8
2020-01-01,Kelantan,P.021 Kota Bharu,both,overall,noncitizen,3.0
2020-01-01,Kelantan,P.021 Kota Bharu,female,overall,overall,67.8
2020-01-01,Kelantan,P.021 Kota Bharu,male,overall,overall,63.0
2021-01-01,Kelantan,P.021 Kota Bharu,both,citizen,overall,129.2
2021-01-01,Kelantan,P.021 Kota Bharu,both,noncitizen,overall,3.0
2021-01-01,Kelantan,P.021 Kota Bharu,both,overall,overall,132.2
2021-01-01,Kelantan,P.021 Kota Bharu,female,overall,overall,68.6
2021-01-01,Kelantan,P.021 Kota Bharu,male,overall,overall,63.6
2022-01-01,Kelantan,P.021 Kota Bharu,both,citizen,overall,130.7
2022-01-01,Kelantan,P.021 Kota Bharu,both,noncitizen,overall,2.9
2022-01-01,Kelantan,P.021 Kota Bharu,both,overall,overall,133.6
2022-01-01,Kelantan,P.021 Kota Bharu,female,overall,overall,69.3
2022-01-01,Kelantan,P.021 Kota Bharu,male,overall,overall,64.3
2023-01-01,Kelantan,P.021 Kota Bharu,both,citizen,overall,132.3
2023-01-01,Kelantan,P.021 Kota Bharu,both,noncitizen,overall,3.5
2023-01-01,Kelantan,P.021 Kota Bharu,both,overall,overall,135.7
2023-01-01,Kelantan,P.021 Kota Bharu,female,overall,overall,70.3
2023-01-01,Kelantan,P.021 Kota Bharu,male,overall,overall,65.4
2024-01-01,Kelantan,P.021 Kota Bharu,both,citizen,overall,133.7
2024-01-01,Kelantan,P.021 Kota Bharu,both,noncitizen,overall,4.1
2024-01-01,Kelantan,P.021 Kota Bharu,both,overall,overall,137.8
2024-01-01,Kelantan,P.021 Kota Bharu,female,overall,overall,71.3
2024-01-01,Kelantan,P.021 Kota Bharu,male,overall,overall,66.4
2020-01-01,Kelantan,P.022 Pasir Mas,both,overall,overall,113.5
2020-01-01,Kelantan,P.022 Pasir Mas,both,overall,citizen,112.7
2020-01-01,Kelantan,P.022 Pasir Mas,both,overall,noncitizen,0.7
2020-01-01,Kelantan,P.022 Pasir Mas,female,overall,overall,56.1
2020-01-01,Kelantan,P.022 Pasir Mas,male,overall,overall,57.4
2021-01-01,Kelantan,P.022 Pasir Mas,both,citizen,overall,114.0
2021-01-01,Kelantan,P.022 Pasir Mas,both,noncitizen,overall,0.7
2021-01-01,Kelantan,P.022 Pasir Mas,both,overall,overall,114.7
2021-01-01,Kelantan,P.022 Pasir Mas,female,overall,overall,56.8
2021-01-01,Kelantan,P.022 Pasir Mas,male,overall,overall,58.0
2022-01-01,Kelantan,P.022 Pasir Mas,both,citizen,overall,115.3
2022-01-01,Kelantan,P.022 Pasir Mas,both,noncitizen,overall,0.7
2022-01-01,Kelantan,P.022 Pasir Mas,both,overall,overall,116.0
2022-01-01,Kelantan,P.022 Pasir Mas,female,overall,overall,57.4
2022-01-01,Kelantan,P.022 Pasir Mas,male,overall,overall,58.6
2023-01-01,Kelantan,P.022 Pasir Mas,both,citizen,overall,116.9
2023-01-01,Kelantan,P.022 Pasir Mas,both,noncitizen,overall,0.8
2023-01-01,Kelantan,P.022 Pasir Mas,both,overall,overall,117.7
2023-01-01,Kelantan,P.022 Pasir Mas,female,overall,overall,58.1
2023-01-01,Kelantan,P.022 Pasir Mas,male,overall,overall,59.5
2024-01-01,Kelantan,P.022 Pasir Mas,both,citizen,overall,118.4
2024-01-01,Kelantan,P.022 Pasir Mas,both,noncitizen,overall,1.1
2024-01-01,Kelantan,P.022 Pasir Mas,both,overall,overall,119.6
2024-01-01,Kelantan,P.022 Pasir Mas,female,overall,overall,59.0
2024-01-01,Kelantan,P.022 Pasir Mas,male,overall,overall,60.5
2020-01-01,Kelantan,P.023 Rantau Panjang,both,overall,overall,116.9
2020-01-01,Kelantan,P.023 Rantau Panjang,both,overall,citizen,115.2
2020-01-01,Kelantan,P.023 Rantau Panjang,both,overall,noncitizen,1.8
2020-01-01,Kelantan,P.023 Rantau Panjang,female,overall,overall,57.6
2020-01-01,Kelantan,P.023 Rantau Panjang,male,overall,overall,59.4
2021-01-01,Kelantan,P.023 Rantau Panjang,both,citizen,overall,116.5
2021-01-01,Kelantan,P.023 Rantau Panjang,both,noncitizen,overall,1.7
2021-01-01,Kelantan,P.023 Rantau Panjang,both,overall,overall,118.3
2021-01-01,Kelantan,P.023 Rantau Panjang,female,overall,overall,58.1
2021-01-01,Kelantan,P.023 Rantau Panjang,male,overall,overall,60.0
2022-01-01,Kelantan,P.023 Rantau Panjang,both,citizen,overall,117.7
2022-01-01,Kelantan,P.023 Rantau Panjang,both,noncitizen,overall,1.7
2022-01-01,Kelantan,P.023 Rantau Panjang,both,overall,overall,119.5
2022-01-01,Kelantan,P.023 Rantau Panjang,female,overall,overall,58.9
2022-01-01,Kelantan,P.023 Rantau Panjang,male,overall,overall,60.6
2023-01-01,Kelantan,P.023 Rantau Panjang,both,citizen,overall,119.2
2023-01-01,Kelantan,P.023 Rantau Panjang,both,noncitizen,overall,2.0
2023-01-01,Kelantan,P.023 Rantau Panjang,both,overall,overall,121.3
2023-01-01,Kelantan,P.023 Rantau Panjang,female,overall,overall,59.8
2023-01-01,Kelantan,P.023 Rantau Panjang,male,overall,overall,61.7
2024-01-01,Kelantan,P.023 Rantau Panjang,both,citizen,overall,120.7
2024-01-01,Kelantan,P.023 Rantau Panjang,both,noncitizen,overall,2.5
2024-01-01,Kelantan,P.023 Rantau Panjang,both,overall,overall,123.1
2024-01-01,Kelantan,P.023 Rantau Panjang,female,overall,overall,60.6
2024-01-01,Kelantan,P.023 Rantau Panjang,male,overall,overall,62.6
2020-01-01,Kelantan,P.024 Kubang Kerian,both,overall,overall,156.6
2020-01-01,Kelantan,P.024 Kubang Kerian,both,overall,citizen,153.4
2020-01-01,Kelantan,P.024 Kubang Kerian,both,overall,noncitizen,3.2
2020-01-01,Kelantan,P.024 Kubang Kerian,female,overall,overall,78.6
2020-01-01,Kelantan,P.024 Kubang Kerian,male,overall,overall,78.0
2021-01-01,Kelantan,P.024 Kubang Kerian,both,citizen,overall,155.2
2021-01-01,Kelantan,P.024 Kubang Kerian,both,noncitizen,overall,3.2
2021-01-01,Kelantan,P.024 Kubang Kerian,both,overall,overall,158.3
2021-01-01,Kelantan,P.024 Kubang Kerian,female,overall,overall,79.5
2021-01-01,Kelantan,P.024 Kubang Kerian,male,overall,overall,78.9
2022-01-01,Kelantan,P.024 Kubang Kerian,both,citizen,overall,156.9
2022-01-01,Kelantan,P.024 Kubang Kerian,both,noncitizen,overall,3.1
2022-01-01,Kelantan,P.024 Kubang Kerian,both,overall,overall,160.0
2022-01-01,Kelantan,P.024 Kubang Kerian,female,overall,overall,80.3
2022-01-01,Kelantan,P.024 Kubang Kerian,male,overall,overall,79.6
2023-01-01,Kelantan,P.024 Kubang Kerian,both,citizen,overall,158.8
2023-01-01,Kelantan,P.024 Kubang Kerian,both,noncitizen,overall,3.5
2023-01-01,Kelantan,P.024 Kubang Kerian,both,overall,overall,162.6
2023-01-01,Kelantan,P.024 Kubang Kerian,female,overall,overall,81.6
2023-01-01,Kelantan,P.024 Kubang Kerian,male,overall,overall,81.0
2024-01-01,Kelantan,P.024 Kubang Kerian,both,citizen,overall,160.7
2024-01-01,Kelantan,P.024 Kubang Kerian,both,noncitizen,overall,4.2
2024-01-01,Kelantan,P.024 Kubang Kerian,both,overall,overall,164.9
2024-01-01,Kelantan,P.024 Kubang Kerian,female,overall,overall,82.7
2024-01-01,Kelantan,P.024 Kubang Kerian,male,overall,overall,82.3
2020-01-01,Kelantan,P.025 Bachok,both,overall,overall,157.3
2020-01-01,Kelantan,P.025 Bachok,both,overall,citizen,156.1
2020-01-01,Kelantan,P.025 Bachok,both,overall,noncitizen,1.2
2020-01-01,Kelantan,P.025 Bachok,female,overall,overall,81.1
2020-01-01,Kelantan,P.025 Bachok,male,overall,overall,76.2
2021-01-01,Kelantan,P.025 Bachok,both,citizen,overall,157.8
2021-01-01,Kelantan,P.025 Bachok,both,noncitizen,overall,1.1
2021-01-01,Kelantan,P.025 Bachok,both,overall,overall,159.1
2021-01-01,Kelantan,P.025 Bachok,female,overall,overall,82.1
2021-01-01,Kelantan,P.025 Bachok,male,overall,overall,77.0
2022-01-01,Kelantan,P.025 Bachok,both,citizen,overall,159.5
2022-01-01,Kelantan,P.025 Bachok,both,noncitizen,overall,1.1
2022-01-01,Kelantan,P.025 Bachok,both,overall,overall,160.6
2022-01-01,Kelantan,P.025 Bachok,female,overall,overall,82.9
2022-01-01,Kelantan,P.025 Bachok,male,overall,overall,77.8
2023-01-01,Kelantan,P.025 Bachok,both,citizen,overall,161.8
2023-01-01,Kelantan,P.025 Bachok,both,noncitizen,overall,1.3
2023-01-01,Kelantan,P.025 Bachok,both,overall,overall,163.3
2023-01-01,Kelantan,P.025 Bachok,female,overall,overall,84.1
2023-01-01,Kelantan,P.025 Bachok,male,overall,overall,79.1
2024-01-01,Kelantan,P.025 Bachok,both,citizen,overall,164.0
2024-01-01,Kelantan,P.025 Bachok,both,noncitizen,overall,1.6
2024-01-01,Kelantan,P.025 Bachok,both,overall,overall,165.6
2024-01-01,Kelantan,P.025 Bachok,female,overall,overall,85.3
2024-01-01,Kelantan,P.025 Bachok,male,overall,overall,80.4
2020-01-01,Kelantan,P.026 Ketereh,both,overall,overall,108.4
2020-01-01,Kelantan,P.026 Ketereh,both,overall,citizen,106.9
2020-01-01,Kelantan,P.026 Ketereh,both,overall,noncitizen,1.6
2020-01-01,Kelantan,P.026 Ketereh,female,overall,overall,51.9
2020-01-01,Kelantan,P.026 Ketereh,male,overall,overall,56.6
2021-01-01,Kelantan,P.026 Ketereh,both,citizen,overall,108.0
2021-01-01,Kelantan,P.026 Ketereh,both,noncitizen,overall,1.6
2021-01-01,Kelantan,P.026 Ketereh,both,overall,overall,109.6
2021-01-01,Kelantan,P.026 Ketereh,female,overall,overall,52.5
2021-01-01,Kelantan,P.026 Ketereh,male,overall,overall,57.2
2022-01-01,Kelantan,P.026 Ketereh,both,citizen,overall,109.2
2022-01-01,Kelantan,P.026 Ketereh,both,noncitizen,overall,1.6
2022-01-01,Kelantan,P.026 Ketereh,both,overall,overall,110.8
2022-01-01,Kelantan,P.026 Ketereh,female,overall,overall,53.0
2022-01-01,Kelantan,P.026 Ketereh,male,overall,overall,57.7
2023-01-01,Kelantan,P.026 Ketereh,both,citizen,overall,110.8
2023-01-01,Kelantan,P.026 Ketereh,both,noncitizen,overall,1.8
2023-01-01,Kelantan,P.026 Ketereh,both,overall,overall,112.5
2023-01-01,Kelantan,P.026 Ketereh,female,overall,overall,53.7
2023-01-01,Kelantan,P.026 Ketereh,male,overall,overall,58.8
2024-01-01,Kelantan,P.026 Ketereh,both,citizen,overall,112.2
2024-01-01,Kelantan,P.026 Ketereh,both,noncitizen,overall,2.1
2024-01-01,Kelantan,P.026 Ketereh,both,overall,overall,114.2
2024-01-01,Kelantan,P.026 Ketereh,female,overall,overall,54.6
2024-01-01,Kelantan,P.026 Ketereh,male,overall,overall,59.6
2020-01-01,Kelantan,P.027 Tanah Merah,both,overall,overall,126.5
2020-01-01,Kelantan,P.027 Tanah Merah,both,overall,citizen,122.9
2020-01-01,Kelantan,P.027 Tanah Merah,both,overall,noncitizen,3.6
2020-01-01,Kelantan,P.027 Tanah Merah,female,overall,overall,61.3
2020-01-01,Kelantan,P.027 Tanah Merah,male,overall,overall,65.1
2021-01-01,Kelantan,P.027 Tanah Merah,both,citizen,overall,124.3
2021-01-01,Kelantan,P.027 Tanah Merah,both,noncitizen,overall,3.6
2021-01-01,Kelantan,P.027 Tanah Merah,both,overall,overall,127.9
2021-01-01,Kelantan,P.027 Tanah Merah,female,overall,overall,62.0
2021-01-01,Kelantan,P.027 Tanah Merah,male,overall,overall,65.9
2022-01-01,Kelantan,P.027 Tanah Merah,both,citizen,overall,125.7
2022-01-01,Kelantan,P.027 Tanah Merah,both,noncitizen,overall,3.5
2022-01-01,Kelantan,P.027 Tanah Merah,both,overall,overall,129.2
2022-01-01,Kelantan,P.027 Tanah Merah,female,overall,overall,62.7
2022-01-01,Kelantan,P.027 Tanah Merah,male,overall,overall,66.4
2023-01-01,Kelantan,P.027 Tanah Merah,both,citizen,overall,127.1
2023-01-01,Kelantan,P.027 Tanah Merah,both,noncitizen,overall,4.2
2023-01-01,Kelantan,P.027 Tanah Merah,both,overall,overall,131.2
2023-01-01,Kelantan,P.027 Tanah Merah,female,overall,overall,63.6
2023-01-01,Kelantan,P.027 Tanah Merah,male,overall,overall,67.6
2024-01-01,Kelantan,P.027 Tanah Merah,both,citizen,overall,128.4
2024-01-01,Kelantan,P.027 Tanah Merah,both,noncitizen,overall,4.7
2024-01-01,Kelantan,P.027 Tanah Merah,both,overall,overall,133.2
2024-01-01,Kelantan,P.027 Tanah Merah,female,overall,overall,64.5
2024-01-01,Kelantan,P.027 Tanah Merah,male,overall,overall,68.7
2020-01-01,Kelantan,P.028 Pasir Puteh,both,overall,overall,135.8
2020-01-01,Kelantan,P.028 Pasir Puteh,both,overall,citizen,135.0
2020-01-01,Kelantan,P.028 Pasir Puteh,both,overall,noncitizen,0.9
2020-01-01,Kelantan,P.028 Pasir Puteh,female,overall,overall,68.5
2020-01-01,Kelantan,P.028 Pasir Puteh,male,overall,overall,67.3
2021-01-01,Kelantan,P.028 Pasir Puteh,both,citizen,overall,136.4
2021-01-01,Kelantan,P.028 Pasir Puteh,both,noncitizen,overall,0.9
2021-01-01,Kelantan,P.028 Pasir Puteh,both,overall,overall,137.4
2021-01-01,Kelantan,P.028 Pasir Puteh,female,overall,overall,69.3
2021-01-01,Kelantan,P.028 Pasir Puteh,male,overall,overall,68.0
2022-01-01,Kelantan,P.028 Pasir Puteh,both,citizen,overall,137.9
2022-01-01,Kelantan,P.028 Pasir Puteh,both,noncitizen,overall,0.8
2022-01-01,Kelantan,P.028 Pasir Puteh,both,overall,overall,138.7
2022-01-01,Kelantan,P.028 Pasir Puteh,female,overall,overall,70.1
2022-01-01,Kelantan,P.028 Pasir Puteh,male,overall,overall,68.6
2023-01-01,Kelantan,P.028 Pasir Puteh,both,citizen,overall,140.0
2023-01-01,Kelantan,P.028 Pasir Puteh,both,noncitizen,overall,0.9
2023-01-01,Kelantan,P.028 Pasir Puteh,both,overall,overall,140.9
2023-01-01,Kelantan,P.028 Pasir Puteh,female,overall,overall,71.1
2023-01-01,Kelantan,P.028 Pasir Puteh,male,overall,overall,69.8
2024-01-01,Kelantan,P.028 Pasir Puteh,both,citizen,overall,141.7
2024-01-01,Kelantan,P.028 Pasir Puteh,both,noncitizen,overall,1.4
2024-01-01,Kelantan,P.028 Pasir Puteh,both,overall,overall,143.2
2024-01-01,Kelantan,P.028 Pasir Puteh,female,overall,overall,72.2
2024-01-01,Kelantan,P.028 Pasir Puteh,male,overall,overall,70.9
2020-01-01,Kelantan,P.029 Machang,both,overall,overall,110.5
2020-01-01,Kelantan,P.029 Machang,both,overall,citizen,109.5
2020-01-01,Kelantan,P.029 Machang,both,overall,noncitizen,1.0
2020-01-01,Kelantan,P.029 Machang,female,overall,overall,55.6
2020-01-01,Kelantan,P.029 Machang,male,overall,overall,54.9
2021-01-01,Kelantan,P.029 Machang,both,citizen,overall,110.7
2021-01-01,Kelantan,P.029 Machang,both,noncitizen,overall,1.1
2021-01-01,Kelantan,P.029 Machang,both,overall,overall,111.8
2021-01-01,Kelantan,P.029 Machang,female,overall,overall,56.2
2021-01-01,Kelantan,P.029 Machang,male,overall,overall,55.5
2022-01-01,Kelantan,P.029 Machang,both,citizen,overall,111.8
2022-01-01,Kelantan,P.029 Machang,both,noncitizen,overall,1.0
2022-01-01,Kelantan,P.029 Machang,both,overall,overall,112.9
2022-01-01,Kelantan,P.029 Machang,female,overall,overall,56.8
2022-01-01,Kelantan,P.029 Machang,male,overall,overall,56.1
2023-01-01,Kelantan,P.029 Machang,both,citizen,overall,113.5
2023-01-01,Kelantan,P.029 Machang,both,noncitizen,overall,1.3
2023-01-01,Kelantan,P.029 Machang,both,overall,overall,114.7
2023-01-01,Kelantan,P.029 Machang,female,overall,overall,57.8
2023-01-01,Kelantan,P.029 Machang,male,overall,overall,57.0
2024-01-01,Kelantan,P.029 Machang,both,citizen,overall,115.1
2024-01-01,Kelantan,P.029 Machang,both,noncitizen,overall,1.4
2024-01-01,Kelantan,P.029 Machang,both,overall,overall,116.5
2024-01-01,Kelantan,P.029 Machang,female,overall,overall,58.5
2024-01-01,Kelantan,P.029 Machang,male,overall,overall,58.0
2020-01-01,Kelantan,P.030 Jeli,both,overall,overall,79.0
2020-01-01,Kelantan,P.030 Jeli,both,overall,citizen,76.9
2020-01-01,Kelantan,P.030 Jeli,both,overall,noncitizen,2.0
2020-01-01,Kelantan,P.030 Jeli,female,overall,overall,39.2
