state,date,sex,ethnicity,abs
Negeri Sembilan,2006-01-01,female,chinese,616.0
Negeri Sembilan,2006-01-01,male,chinese,809.0
Negeri Sembilan,2006-01-01,both,indian,830.0
Negeri Sembilan,2006-01-01,female,indian,311.0
Negeri Sembilan,2006-01-01,male,indian,519.0
Negeri Sembilan,2006-01-01,both,other_citizen,27.0
Negeri Sembilan,2006-01-01,female,other_citizen,10.0
Negeri Sembilan,2006-01-01,male,other_citizen,17.0
Negeri Sembilan,2006-01-01,both,other_noncitizen,119.0
Negeri Sembilan,2006-01-01,female,other_noncitizen,55.0
Negeri Sembilan,2006-01-01,male,other_noncitizen,64.0
Negeri Sembilan,2006-01-01,both,overall,5204.0
Negeri Sembilan,2006-01-01,female,overall,2162.0
Negeri Sembilan,2006-01-01,male,overall,3042.0
Negeri Sembilan,2007-01-01,both,bumi_malay,2711.0
Negeri Sembilan,2007-01-01,female,bumi_malay,1144.0
Negeri Sembilan,2007-01-01,male,bumi_malay,1567.0
Negeri Sembilan,2007-01-01,both,bumi_other,63.0
Negeri Sembilan,2007-01-01,female,bumi_other,17.0
Negeri Sembilan,2007-01-01,male,bumi_other,46.0
Negeri Sembilan,2007-01-01,both,chinese,1443.0
Negeri Sembilan,2007-01-01,female,chinese,604.0
Negeri Sembilan,2007-01-01,male,chinese,839.0
Negeri Sembilan,2007-01-01,both,indian,834.0
Negeri Sembilan,2007-01-01,female,indian,306.0
Negeri Sembilan,2007-01-01,male,indian,528.0
Negeri Sembilan,2007-01-01,both,other_citizen,24.0
Negeri Sembilan,2007-01-01,female,other_citizen,9.0
Negeri Sembilan,2007-01-01,male,other_citizen,15.0
Negeri Sembilan,2007-01-01,both,other_noncitizen,106.0
Negeri Sembilan,2007-01-01,female,other_noncitizen,51.0
Negeri Sembilan,2007-01-01,male,other_noncitizen,55.0
Negeri Sembilan,2007-01-01,both,overall,5181.0
Negeri Sembilan,2007-01-01,female,overall,2131.0
Negeri Sembilan,2007-01-01,male,overall,3050.0
Negeri Sembilan,2008-01-01,both,bumi_malay,3150.0
Negeri Sembilan,2008-01-01,female,bumi_malay,1314.0
Negeri Sembilan,2008-01-01,male,bumi_malay,1836.0
Negeri Sembilan,2008-01-01,both,bumi_other,72.0
Negeri Sembilan,2008-01-01,female,bumi_other,24.0
Negeri Sembilan,2008-01-01,male,bumi_other,48.0
Negeri Sembilan,2008-01-01,both,chinese,1491.0
Negeri Sembilan,2008-01-01,female,chinese,666.0
Negeri Sembilan,2008-01-01,male,chinese,825.0
Negeri Sembilan,2008-01-01,both,indian,888.0
Negeri Sembilan,2008-01-01,female,indian,312.0
Negeri Sembilan,2008-01-01,male,indian,576.0
Negeri Sembilan,2008-01-01,both,other_citizen,23.0
Negeri Sembilan,2008-01-01,female,other_citizen,10.0
Negeri Sembilan,2008-01-01,male,other_citizen,13.0
Negeri Sembilan,2008-01-01,both,other_noncitizen,116.0
Negeri Sembilan,2008-01-01,female,other_noncitizen,59.0
Negeri Sembilan,2008-01-01,male,other_noncitizen,57.0
Negeri Sembilan,2008-01-01,both,overall,5740.0
Negeri Sembilan,2008-01-01,female,overall,2385.0
Negeri Sembilan,2008-01-01,male,overall,3355.0
Negeri Sembilan,2009-01-01,both,bumi_malay,3135.0
Negeri Sembilan,2009-01-01,female,bumi_malay,1313.0
Negeri Sembilan,2009-01-01,male,bumi_malay,1822.0
Negeri Sembilan,2009-01-01,both,bumi_other,84.0
Negeri Sembilan,2009-01-01,female,bumi_other,31.0
Negeri Sembilan,2009-01-01,male,bumi_other,53.0
Negeri Sembilan,2009-01-01,both,chinese,1566.0
Negeri Sembilan,2009-01-01,female,chinese,686.0
Negeri Sembilan,2009-01-01,male,chinese,880.0
Negeri Sembilan,2009-01-01,both,indian,907.0
Negeri Sembilan,2009-01-01,female,indian,315.0
Negeri Sembilan,2009-01-01,male,indian,592.0
Negeri Sembilan,2009-01-01,both,other_citizen,23.0
Negeri Sembilan,2009-01-01,female,other_citizen,9.0
Negeri Sembilan,2009-01-01,male,other_citizen,14.0
Negeri Sembilan,2009-01-01,both,other_noncitizen,117.0
Negeri Sembilan,2009-01-01,female,other_noncitizen,59.0
Negeri Sembilan,2009-01-01,male,other_noncitizen,58.0
Negeri Sembilan,2009-01-01,both,overall,5832.0
Negeri Sembilan,2009-01-01,female,overall,2413.0
Negeri Sembilan,2009-01-01,male,overall,3419.0
Negeri Sembilan,2010-01-01,both,bumi_malay,3118.0
Negeri Sembilan,2010-01-01,female,bumi_malay,1310.0
Negeri Sembilan,2010-01-01,male,bumi_malay,1808.0
Negeri Sembilan,2010-01-01,both,bumi_other,79.0
Negeri Sembilan,2010-01-01,female,bumi_other,42.0
Negeri Sembilan,2010-01-01,male,bumi_other,37.0
Negeri Sembilan,2010-01-01,both,chinese,1542.0
Negeri Sembilan,2010-01-01,female,chinese,654.0
Negeri Sembilan,2010-01-01,male,chinese,888.0
Negeri Sembilan,2010-01-01,both,indian,936.0
Negeri Sembilan,2010-01-01,female,indian,309.0
Negeri Sembilan,2010-01-01,male,indian,627.0
Negeri Sembilan,2010-01-01,both,other_citizen,32.0
Negeri Sembilan,2010-01-01,female,other_citizen,12.0
Negeri Sembilan,2010-01-01,male,other_citizen,20.0
Negeri Sembilan,2010-01-01,both,other_noncitizen,107.0
Negeri Sembilan,2010-01-01,female,other_noncitizen,50.0
Negeri Sembilan,2010-01-01,male,other_noncitizen,57.0
Negeri Sembilan,2010-01-01,both,overall,5814.0
Negeri Sembilan,2010-01-01,female,overall,2377.0
Negeri Sembilan,2010-01-01,male,overall,3437.0
Negeri Sembilan,2011-01-01,both,bumi_malay,3178.0
Negeri Sembilan,2011-01-01,female,bumi_malay,1364.0
Negeri Sembilan,2011-01-01,male,bumi_malay,1814.0
Negeri Sembilan,2011-01-01,both,bumi_other,71.0
Negeri Sembilan,2011-01-01,female,bumi_other,32.0
Negeri Sembilan,2011-01-01,male,bumi_other,39.0
Negeri Sembilan,2011-01-01,both,chinese,1544.0
Negeri Sembilan,2011-01-01,female,chinese,663.0
Negeri Sembilan,2011-01-01,male,chinese,881.0
Negeri Sembilan,2011-01-01,both,indian,940.0
Negeri Sembilan,2011-01-01,female,indian,325.0
Negeri Sembilan,2011-01-01,male,indian,615.0
Negeri Sembilan,2011-01-01,both,other_citizen,33.0
Negeri Sembilan,2011-01-01,female,other_citizen,15.0
Negeri Sembilan,2011-01-01,male,other_citizen,18.0
Negeri Sembilan,2011-01-01,both,other_noncitizen,119.0
Negeri Sembilan,2011-01-01,female,other_noncitizen,55.0
Negeri Sembilan,2011-01-01,male,other_noncitizen,64.0
Negeri Sembilan,2011-01-01,both,overall,5885.0
Negeri Sembilan,2011-01-01,female,overall,2454.0
Negeri Sembilan,2011-01-01,male,overall,3431.0
Negeri Sembilan,2012-01-01,both,bumi_malay,3172.0
Negeri Sembilan,2012-01-01,female,bumi_malay,1411.0
Negeri Sembilan,2012-01-01,male,bumi_malay,1761.0
Negeri Sembilan,2012-01-01,both,bumi_other,68.0
Negeri Sembilan,2012-01-01,female,bumi_other,24.0
Negeri Sembilan,2012-01-01,male,bumi_other,44.0
Negeri Sembilan,2012-01-01,both,chinese,1557.0
Negeri Sembilan,2012-01-01,female,chinese,670.0
Negeri Sembilan,2012-01-01,male,chinese,887.0
Negeri Sembilan,2012-01-01,both,indian,960.0
Negeri Sembilan,2012-01-01,female,indian,357.0
Negeri Sembilan,2012-01-01,male,indian,603.0
Negeri Sembilan,2012-01-01,both,other_citizen,26.0
Negeri Sembilan,2012-01-01,female,other_citizen,9.0
Negeri Sembilan,2012-01-01,male,other_citizen,17.0
Negeri Sembilan,2012-01-01,both,other_noncitizen,112.0
Negeri Sembilan,2012-01-01,female,other_noncitizen,48.0
Negeri Sembilan,2012-01-01,male,other_noncitizen,64.0
Negeri Sembilan,2012-01-01,both,overall,5895.0
Negeri Sembilan,2012-01-01,female,overall,2519.0
Negeri Sembilan,2012-01-01,male,overall,3376.0
Negeri Sembilan,2013-01-01,both,bumi_malay,3333.0
Negeri Sembilan,2013-01-01,female,bumi_malay,1439.0
Negeri Sembilan,2013-01-01,male,bumi_malay,1894.0
Negeri Sembilan,2013-01-01,both,bumi_other,77.0
Negeri Sembilan,2013-01-01,female,bumi_other,23.0
Negeri Sembilan,2013-01-01,male,bumi_other,54.0
Negeri Sembilan,2013-01-01,both,chinese,1587.0
Negeri Sembilan,2013-01-01,female,chinese,668.0
Negeri Sembilan,2013-01-01,male,chinese,919.0
Negeri Sembilan,2013-01-01,both,indian,1075.0
Negeri Sembilan,2013-01-01,female,indian,396.0
Negeri Sembilan,2013-01-01,male,indian,679.0
Negeri Sembilan,2013-01-01,both,other_citizen,31.0
Negeri Sembilan,2013-01-01,female,other_citizen,13.0
Negeri Sembilan,2013-01-01,male,other_citizen,18.0
Negeri Sembilan,2013-01-01,both,other_noncitizen,110.0
Negeri Sembilan,2013-01-01,female,other_noncitizen,45.0
Negeri Sembilan,2013-01-01,male,other_noncitizen,65.0
Negeri Sembilan,2013-01-01,both,overall,6213.0
Negeri Sembilan,2013-01-01,female,overall,2584.0
Negeri Sembilan,2013-01-01,male,overall,3629.0
Negeri Sembilan,2014-01-01,both,bumi_malay,3441.0
Negeri Sembilan,2014-01-01,female,bumi_malay,1501.0
Negeri Sembilan,2014-01-01,male,bumi_malay,1940.0
Negeri Sembilan,2014-01-01,both,bumi_other,75.0
Negeri Sembilan,2014-01-01,female,bumi_other,29.0
Negeri Sembilan,2014-01-01,male,bumi_other,46.0
Negeri Sembilan,2014-01-01,both,chinese,1696.0
Negeri Sembilan,2014-01-01,female,chinese,706.0
Negeri Sembilan,2014-01-01,male,chinese,990.0
Negeri Sembilan,2014-01-01,both,indian,1055.0
Negeri Sembilan,2014-01-01,female,indian,421.0
Negeri Sembilan,2014-01-01,male,indian,634.0
Negeri Sembilan,2014-01-01,both,other_citizen,27.0
Negeri Sembilan,2014-01-01,female,other_citizen,16.0
Negeri Sembilan,2014-01-01,male,other_citizen,11.0
Negeri Sembilan,2014-01-01,both,other_noncitizen,116.0
Negeri Sembilan,2014-01-01,female,other_noncitizen,56.0
Negeri Sembilan,2014-01-01,male,other_noncitizen,60.0
Negeri Sembilan,2014-01-01,both,overall,6410.0
Negeri Sembilan,2014-01-01,female,overall,2729.0
Negeri Sembilan,2014-01-01,male,overall,3681.0
Negeri Sembilan,2015-01-01,both,bumi_malay,3598.0
Negeri Sembilan,2015-01-01,female,bumi_malay,1557.0
Negeri Sembilan,2015-01-01,male,bumi_malay,2041.0
Negeri Sembilan,2015-01-01,both,bumi_other,72.0
Negeri Sembilan,2015-01-01,female,bumi_other,32.0
Negeri Sembilan,2015-01-01,male,bumi_other,40.0
Negeri Sembilan,2015-01-01,both,chinese,1727.0
Negeri Sembilan,2015-01-01,female,chinese,741.0
Negeri Sembilan,2015-01-01,male,chinese,986.0
Negeri Sembilan,2015-01-01,both,indian,1070.0
Negeri Sembilan,2015-01-01,female,indian,402.0
Negeri Sembilan,2015-01-01,male,indian,668.0
Negeri Sembilan,2015-01-01,both,other_citizen,27.0
Negeri Sembilan,2015-01-01,female,other_citizen,12.0
Negeri Sembilan,2015-01-01,male,other_citizen,15.0
Negeri Sembilan,2015-01-01,both,other_noncitizen,117.0
Negeri Sembilan,2015-01-01,female,other_noncitizen,44.0
Negeri Sembilan,2015-01-01,male,other_noncitizen,73.0
Negeri Sembilan,2015-01-01,both,overall,6611.0
Negeri Sembilan,2015-01-01,female,overall,2788.0
Negeri Sembilan,2015-01-01,male,overall,3823.0
Negeri Sembilan,2016-01-01,both,bumi_malay,3683.0
Negeri Sembilan,2016-01-01,female,bumi_malay,1625.0
Negeri Sembilan,2016-01-01,male,bumi_malay,2058.0
Negeri Sembilan,2016-01-01,both,bumi_other,74.0
Negeri Sembilan,2016-01-01,female,bumi_other,24.0
Negeri Sembilan,2016-01-01,male,bumi_other,50.0
Negeri Sembilan,2016-01-01,both,chinese,1755.0
Negeri Sembilan,2016-01-01,female,chinese,714.0
Negeri Sembilan,2016-01-01,male,chinese,1041.0
Negeri Sembilan,2016-01-01,both,indian,1153.0
Negeri Sembilan,2016-01-01,female,indian,414.0
Negeri Sembilan,2016-01-01,male,indian,739.0
Negeri Sembilan,2016-01-01,both,other_citizen,38.0
Negeri Sembilan,2016-01-01,female,other_citizen,13.0
Negeri Sembilan,2016-01-01,male,other_citizen,25.0
Negeri Sembilan,2016-01-01,both,other_noncitizen,107.0
Negeri Sembilan,2016-01-01,female,other_noncitizen,56.0
Negeri Sembilan,2016-01-01,male,other_noncitizen,51.0
Negeri Sembilan,2016-01-01,both,overall,6810.0
Negeri Sembilan,2016-01-01,female,overall,2846.0
Negeri Sembilan,2016-01-01,male,overall,3964.0
Negeri Sembilan,2017-01-01,both,bumi_malay,3871.0
Negeri Sembilan,2017-01-01,female,bumi_malay,1658.0
Negeri Sembilan,2017-01-01,male,bumi_malay,2213.0
Negeri Sembilan,2017-01-01,both,bumi_other,110.0
Negeri Sembilan,2017-01-01,female,bumi_other,39.0
Negeri Sembilan,2017-01-01,male,bumi_other,71.0
Negeri Sembilan,2017-01-01,both,chinese,1799.0
Negeri Sembilan,2017-01-01,female,chinese,748.0
Negeri Sembilan,2017-01-01,male,chinese,1051.0
Negeri Sembilan,2017-01-01,both,indian,1168.0
Negeri Sembilan,2017-01-01,female,indian,487.0
Negeri Sembilan,2017-01-01,male,indian,681.0
Negeri Sembilan,2017-01-01,both,other_citizen,39.0
Negeri Sembilan,2017-01-01,female,other_citizen,16.0
Negeri Sembilan,2017-01-01,male,other_citizen,23.0
Negeri Sembilan,2017-01-01,both,other_noncitizen,124.0
Negeri Sembilan,2017-01-01,female,other_noncitizen,63.0
Negeri Sembilan,2017-01-01,male,other_noncitizen,61.0
Negeri Sembilan,2017-01-01,both,overall,7111.0
Negeri Sembilan,2017-01-01,female,overall,3011.0
Negeri Sembilan,2017-01-01,male,overall,4100.0
Negeri Sembilan,2018-01-01,both,bumi_malay,4022.0
Negeri Sembilan,2018-01-01,female,bumi_malay,1692.0
Negeri Sembilan,2018-01-01,male,bumi_malay,2330.0
Negeri Sembilan,2018-01-01,both,bumi_other,82.0
Negeri Sembilan,2018-01-01,female,bumi_other,41.0
Negeri Sembilan,2018-01-01,male,bumi_other,41.0
Negeri Sembilan,2018-01-01,both,chinese,1828.0
Negeri Sembilan,2018-01-01,female,chinese,768.0
Negeri Sembilan,2018-01-01,male,chinese,1060.0
Negeri Sembilan,2018-01-01,both,indian,1215.0
Negeri Sembilan,2018-01-01,female,indian,441.0
Negeri Sembilan,2018-01-01,male,indian,774.0
Negeri Sembilan,2018-01-01,both,other_citizen,38.0
Negeri Sembilan,2018-01-01,female,other_citizen,13.0
Negeri Sembilan,2018-01-01,male,other_citizen,25.0
Negeri Sembilan,2018-01-01,both,other_noncitizen,113.0
Negeri Sembilan,2018-01-01,female,other_noncitizen,58.0
Negeri Sembilan,2018-01-01,male,other_noncitizen,55.0
Negeri Sembilan,2018-01-01,both,overall,7298.0
Negeri Sembilan,2018-01-01,female,overall,3013.0
Negeri Sembilan,2018-01-01,male,overall,4285.0
Negeri Sembilan,2019-01-01,both,bumi_malay,3947.0
Negeri Sembilan,2019-01-01,female,bumi_malay,1688.0
Negeri Sembilan,2019-01-01,male,bumi_malay,2259.0
Negeri Sembilan,2019-01-01,both,bumi_other,89.0
Negeri Sembilan,2019-01-01,female,bumi_other,44.0
Negeri Sembilan,2019-01-01,male,bumi_other,45.0
Negeri Sembilan,2019-01-01,both,chinese,1871.0
Negeri Sembilan,2019-01-01,female,chinese,807.0
Negeri Sembilan,2019-01-01,male,chinese,1064.0
Negeri Sembilan,2019-01-01,both,indian,1127.0
Negeri Sembilan,2019-01-01,female,indian,471.0
Negeri Sembilan,2019-01-01,male,indian,656.0
Negeri Sembilan,2019-01-01,both,other_citizen,42.0
Negeri Sembilan,2019-01-01,female,other_citizen,13.0
Negeri Sembilan,2019-01-01,male,other_citizen,29.0
Negeri Sembilan,2019-01-01,both,other_noncitizen,92.0
Negeri Sembilan,2019-01-01,female,other_noncitizen,39.0
Negeri Sembilan,2019-01-01,male,other_noncitizen,53.0
Negeri Sembilan,2019-01-01,both,overall,7168.0
Negeri Sembilan,2019-01-01,female,overall,3062.0
Negeri Sembilan,2019-01-01,male,overall,4106.0
Negeri Sembilan,2020-01-01,both,bumi_malay,3825.0
Negeri Sembilan,2020-01-01,female,bumi_malay,1623.0
Negeri Sembilan,2020-01-01,male,bumi_malay,2202.0
Negeri Sembilan,2020-01-01,both,bumi_other,93.0
Negeri Sembilan,2020-01-01,female,bumi_other,40.0
Negeri Sembilan,2020-01-01,male,bumi_other,53.0
Negeri Sembilan,2020-01-01,both,chinese,1841.0
Negeri Sembilan,2020-01-01,female,chinese,785.0
Negeri Sembilan,2020-01-01,male,chinese,1056.0
Negeri Sembilan,2020-01-01,both,indian,1129.0
Negeri Sembilan,2020-01-01,female,indian,466.0
Negeri Sembilan,2020-01-01,male,indian,663.0
Negeri Sembilan,2020-01-01,both,other_citizen,32.0
Negeri Sembilan,2020-01-01,female,other_citizen,12.0
Negeri Sembilan,2020-01-01,male,other_citizen,20.0
Negeri Sembilan,2020-01-01,both,other_noncitizen,91.0
Negeri Sembilan,2020-01-01,female,other_noncitizen,34.0
Negeri Sembilan,2020-01-01,male,other_noncitizen,57.0
Negeri Sembilan,2020-01-01,both,overall,7011.0
Negeri Sembilan,2020-01-01,female,overall,2960.0
Negeri Sembilan,2020-01-01,male,overall,4051.0
Negeri Sembilan,2021-01-01,both,bumi_malay,5076.0
Negeri Sembilan,2021-01-01,female,bumi_malay,2265.0
Negeri Sembilan,2021-01-01,male,bumi_malay,2811.0
Negeri Sembilan,2021-01-01,both,bumi_other,119.0
Negeri Sembilan,2021-01-01,female,bumi_other,54.0
Negeri Sembilan,2021-01-01,male,bumi_other,65.0
Negeri Sembilan,2021-01-01,both,chinese,2189.0
Negeri Sembilan,2021-01-01,female,chinese,897.0
Negeri Sembilan,2021-01-01,male,chinese,1292.0
Negeri Sembilan,2021-01-01,both,indian,1545.0
Negeri Sembilan,2021-01-01,female,indian,651.0
Negeri Sembilan,2021-01-01,male,indian,894.0
Negeri Sembilan,2021-01-01,both,other_citizen,54.0
Negeri Sembilan,2021-01-01,female,other_citizen,22.0
Negeri Sembilan,2021-01-01,male,other_citizen,32.0
Negeri Sembilan,2021-01-01,both,other_noncitizen,182.0
Negeri Sembilan,2021-01-01,female,other_noncitizen,70.0
Negeri Sembilan,2021-01-01,male,other_noncitizen,112.0
Negeri Sembilan,2021-01-01,both,overall,9165.0
Negeri Sembilan,2021-01-01,female,overall,3959.0
Negeri Sembilan,2021-01-01,male,overall,5206.0
Negeri Sembilan,2022-01-01,both,bumi_malay,4806.0
Negeri Sembilan,2022-01-01,female,bumi_malay,2107.0
Negeri Sembilan,2022-01-01,male,bumi_malay,2699.0
Negeri Sembilan,2022-01-01,both,bumi_other,118.0
Negeri Sembilan,2022-01-01,female,bumi_other,51.0
Negeri Sembilan,2022-01-01,male,bumi_other,67.0
Negeri Sembilan,2022-01-01,both,chinese,2183.0
Negeri Sembilan,2022-01-01,female,chinese,901.0
Negeri Sembilan,2022-01-01,male,chinese,1282.0
Negeri Sembilan,2022-01-01,both,indian,1371.0
Negeri Sembilan,2022-01-01,female,indian,551.0
Negeri Sembilan,2022-01-01,male,indian,820.0
Negeri Sembilan,2022-01-01,both,other_citizen,41.0
Negeri Sembilan,2022-01-01,female,other_citizen,11.0
Negeri Sembilan,2022-01-01,male,other_citizen,30.0
Negeri Sembilan,2022-01-01,both,other_noncitizen,117.0
Negeri Sembilan,2022-01-01,female,other_noncitizen,56.0
Negeri Sembilan,2022-01-01,male,other_noncitizen,61.0
Negeri Sembilan,2022-01-01,both,overall,8636.0
Negeri Sembilan,2022-01-01,female,overall,3677.0
Negeri Sembilan,2022-01-01,male,overall,4959.0
Negeri Sembilan,2023-01-01,both,bumi_malay,4555.0
Negeri Sembilan,2023-01-01,female,bumi_malay,1986.0
Negeri Sembilan,2023-01-01,male,bumi_malay,2569.0
Negeri Sembilan,2023-01-01,both,bumi_other,112.0
Negeri Sembilan,2023-01-01,female,bumi_other,46.0
Negeri Sembilan,2023-01-01,male,bumi_other,66.0
Negeri Sembilan,2023-01-01,both,chinese,2099.0
Negeri Sembilan,2023-01-01,female,chinese,850.0
Negeri Sembilan,2023-01-01,male,chinese,1249.0
Negeri Sembilan,2023-01-01,both,indian,1328.0
Negeri Sembilan,2023-01-01,female,indian,572.0
Negeri Sembilan,2023-01-01,male,indian,756.0
Negeri Sembilan,2023-01-01,both,other_citizen,
Negeri Sembilan,2023-01-01,female,other_citizen,
Negeri Sembilan,2023-01-01,male,other_citizen,
Negeri Sembilan,2023-01-01,both,other_noncitizen,
Negeri Sembilan,2023-01-01,female,other_noncitizen,
Negeri Sembilan,2023-01-01,male,other_noncitizen,
Negeri Sembilan,2023-01-01,both,overall,8232.0
Negeri Sembilan,2023-01-01,female,overall,3508.0
Negeri Sembilan,2023-01-01,male,overall,4724.0
Negeri Sembilan,2024-01-01,both,bumi_malay,4793.0
Negeri Sembilan,2024-01-01,female,bumi_malay,2099.0
Negeri Sembilan,2024-01-01,male,bumi_malay,2694.0
Negeri Sembilan,2024-01-01,both,bumi_other,118.0
Negeri Sembilan,2024-01-01,female,bumi_other,64.0
Negeri Sembilan,2024-01-01,male,bumi_other,54.0
Negeri Sembilan,2024-01-01,both,chinese,2200.0
Negeri Sembilan,2024-01-01,female,chinese,873.0
Negeri Sembilan,2024-01-01,male,chinese,1327.0
Negeri Sembilan,2024-01-01,both,indian,1424.0
Negeri Sembilan,2024-01-01,female,indian,598.0
Negeri Sembilan,2024-01-01,male,indian,826.0
Negeri Sembilan,2024-01-01,both,other_citizen,
Negeri Sembilan,2024-01-01,female,other_citizen,
Negeri Sembilan,2024-01-01,male,other_citizen,
Negeri Sembilan,2024-01-01,both,other_noncitizen,
Negeri Sembilan,2024-01-01,female,other_noncitizen,
Negeri Sembilan,2024-01-01,male,other_noncitizen,
Negeri Sembilan,2024-01-01,both,overall,8686.0
Negeri Sembilan,2024-01-01,female,overall,3701.0
Negeri Sembilan,2024-01-01,male,overall,4985.0
Pahang,2000-01-01,both,bumi_malay,3689.0
Pahang,2000-01-01,female,bumi_malay,1485.0
Pahang,2000-01-01,male,bumi_malay,2204.0
Pahang,2000-01-01,both,bumi_other,250.0
Pahang,2000-01-01,female,bumi_other,105.0
Pahang,2000-01-01,male,bumi_other,145.0
Pahang,2000-01-01,both,chinese,1154.0
Pahang,2000-01-01,female,chinese,506.0
Pahang,2000-01-01,male,chinese,648.0
Pahang,2000-01-01,both,indian,273.0
Pahang,2000-01-01,female,indian,83.0
Pahang,2000-01-01,male,indian,190.0
Pahang,2000-01-01,both,other_citizen,23.0
Pahang,2000-01-01,female,other_citizen,8.0
Pahang,2000-01-01,male,other_citizen,15.0
Pahang,2000-01-01,both,other_noncitizen,118.0
Pahang,2000-01-01,female,other_noncitizen,46.0
Pahang,2000-01-01,male,other_noncitizen,72.0
Pahang,2000-01-01,both,overall,5507.0
Pahang,2000-01-01,female,overall,2233.0
Pahang,2000-01-01,male,overall,3274.0
Pahang,2001-01-01,both,bumi_malay,3809.0
Pahang,2001-01-01,female,bumi_malay,1519.0
Pahang,2001-01-01,male,bumi_malay,2290.0
Pahang,2001-01-01,both,bumi_other,305.0
Pahang,2001-01-01,female,bumi_other,140.0
Pahang,2001-01-01,male,bumi_other,165.0
Pahang,2001-01-01,both,chinese,1197.0
Pahang,2001-01-01,female,chinese,512.0
Pahang,2001-01-01,male,chinese,685.0
Pahang,2001-01-01,both,indian,273.0
Pahang,2001-01-01,female,indian,91.0
Pahang,2001-01-01,male,indian,182.0
Pahang,2001-01-01,both,other_citizen,22.0
Pahang,2001-01-01,female,other_citizen,10.0
Pahang,2001-01-01,male,other_citizen,12.0
Pahang,2001-01-01,both,other_noncitizen,135.0
Pahang,2001-01-01,female,other_noncitizen,42.0
Pahang,2001-01-01,male,other_noncitizen,93.0
Pahang,2001-01-01,both,overall,5741.0
Pahang,2001-01-01,female,overall,2314.0
